"family","species","trait","trait_value"
"Linaceae","Linum usitatissimum","leaf_area",49.5686006031721
"Linaceae","Linum usitatissimum","leaf_dry_mass",1.11340997356181
"Linaceae","Linum usitatissimum","plant_height_vegetative",0.569612547037724
"Linaceae","Linum usitatissimum","seed_dry_mass",4.96262495013957
"Linaceae","Linum virginianum","LDMC",0.215769046353992
"Linaceae","Linum virginianum","SLA",21.3130142456282
"Linaceae","Linum virginianum","SRL",5553.54890965946
"Linaceae","Linum virginianum","leaf_N",27.6573354386603
"Linaceae","Linum virginianum","leaf_area",34.6505085330075
"Linaceae","Linum virginianum","leaf_dry_mass",1.31982773145433
"Linaceae","Linum virginianum","plant_height_vegetative",0.408117069530537
"Linaceae","Linum virginianum","seed_dry_mass",0.463884226175808
"Loasaceae","Mentzelia multiflora","LDMC",0.254817253176186
"Loasaceae","Mentzelia multiflora","SLA",19.4063342601746
"Loasaceae","Mentzelia multiflora","SRL",78320.1645014776
"Loasaceae","Mentzelia multiflora","leaf_N",25.2504057077072
"Loasaceae","Mentzelia multiflora","leaf_area",1179.2449772155
"Loasaceae","Mentzelia multiflora","leaf_dry_mass",1228.40325890049
"Loasaceae","Mentzelia multiflora","plant_height_vegetative",0.415686799583024
"Loasaceae","Mentzelia multiflora","seed_dry_mass",0.869986267814013
"Loasaceae","Mentzelia pumila","LDMC",0.238599898354912
"Loasaceae","Mentzelia pumila","SLA",22.3383280762842
"Loasaceae","Mentzelia pumila","SRL",104900.621650131
"Loasaceae","Mentzelia pumila","leaf_N",27.5799085312992
"Loasaceae","Mentzelia pumila","leaf_area",1378.13738523775
"Loasaceae","Mentzelia pumila","leaf_dry_mass",1386.68395541633
"Loasaceae","Mentzelia pumila","plant_height_vegetative",0.440118643247549
"Loasaceae","Mentzelia pumila","seed_dry_mass",1.01517568852484
"Loganiaceae","Phyllangium divergens","LDMC",0.276536012734085
"Loganiaceae","Phyllangium divergens","SLA",22.3037719128818
"Loganiaceae","Phyllangium divergens","SRL",25635.2289307096
"Loganiaceae","Phyllangium divergens","leaf_N",20.7962818994179
"Loganiaceae","Phyllangium divergens","leaf_area",0.735412755717578
"Loganiaceae","Phyllangium divergens","leaf_dry_mass",4.56782967289406
"Loganiaceae","Phyllangium divergens","plant_height_vegetative",0.143828491154159
"Loganiaceae","Phyllangium divergens","seed_dry_mass",0.0247660777338415
"Lophiocarpaceae","Lophiocarpus polystachyus","LDMC",0.260588985254507
"Lophiocarpaceae","Lophiocarpus polystachyus","SLA",19.9518484864754
"Lophiocarpaceae","Lophiocarpus polystachyus","SRL",14548.837376868
"Lophiocarpaceae","Lophiocarpus polystachyus","leaf_N",25.4620686623952
"Lophiocarpaceae","Lophiocarpus polystachyus","leaf_area",672.770231153604
"Lophiocarpaceae","Lophiocarpus polystachyus","leaf_dry_mass",30.2676789706703
"Lophiocarpaceae","Lophiocarpus polystachyus","plant_height_vegetative",0.496785774150999
"Lophiocarpaceae","Lophiocarpus polystachyus","seed_dry_mass",0.74175794752709
"Lycopodiaceae","Austrolycopodium fastigiatum","LDMC",0.350230992120602
"Lycopodiaceae","Austrolycopodium fastigiatum","SLA",15.2999140136856
"Lycopodiaceae","Austrolycopodium fastigiatum","SRL",4758.45997699106
"Lycopodiaceae","Austrolycopodium fastigiatum","leaf_N",10.5397371031499
"Lycopodiaceae","Austrolycopodium fastigiatum","leaf_area",18.1017919081472
"Lycopodiaceae","Austrolycopodium fastigiatum","leaf_dry_mass",1.15748999482885
"Lycopodiaceae","Austrolycopodium fastigiatum","plant_height_vegetative",0.131666998171924
"Lycopodiaceae","Austrolycopodium fastigiatum","seed_dry_mass",0.300956333436019
"Lycopodiaceae","Diphasiastrum alpinum","LDMC",0.328771507749798
"Lycopodiaceae","Diphasiastrum alpinum","SLA",6.63557863985744
"Lycopodiaceae","Diphasiastrum alpinum","SRL",45636.3031681842
"Lycopodiaceae","Diphasiastrum alpinum","leaf_N",11.2174944423152
"Lycopodiaceae","Diphasiastrum alpinum","leaf_area",33.2001502355361
"Lycopodiaceae","Diphasiastrum alpinum","leaf_dry_mass",8.06062910198133
"Lycopodiaceae","Diphasiastrum alpinum","plant_height_vegetative",0.0397443234075966
"Lycopodiaceae","Diphasiastrum alpinum","seed_dry_mass",0.332776401563069
"Lycopodiaceae","Huperzia lucidula","LDMC",0.323279027420984
"Lycopodiaceae","Huperzia lucidula","SLA",25.4474395607985
"Lycopodiaceae","Huperzia lucidula","SRL",2703.2174167393
"Lycopodiaceae","Huperzia lucidula","leaf_N",12.4480598545301
"Lycopodiaceae","Huperzia lucidula","leaf_area",15.8742995966717
"Lycopodiaceae","Huperzia lucidula","leaf_dry_mass",0.481480207864791
"Lycopodiaceae","Huperzia lucidula","plant_height_vegetative",0.12097319398648
"Lycopodiaceae","Huperzia lucidula","seed_dry_mass",0.349273430327546
"Lycopodiaceae","Huperzia selago","LDMC",0.377712743485243
"Lycopodiaceae","Huperzia selago","SLA",14.2361980548944
"Lycopodiaceae","Huperzia selago","SRL",3932.21671155452
"Lycopodiaceae","Huperzia selago","leaf_N",11.4864050242904
"Lycopodiaceae","Huperzia selago","leaf_area",8.66738741308517
"Lycopodiaceae","Huperzia selago","leaf_dry_mass",0.484504190178051
"Lycopodiaceae","Huperzia selago","plant_height_vegetative",0.0849898422177993
"Lycopodiaceae","Huperzia selago","seed_dry_mass",0.290568982786452
"Lycopodiaceae","Lycopodium annotinum","LDMC",0.368513476827603
"Lycopodiaceae","Lycopodium annotinum","SLA",23.464643474986
"Lycopodiaceae","Lycopodium annotinum","SRL",18971.3887652432
"Lycopodiaceae","Lycopodium annotinum","leaf_N",10.4216615907362
"Lycopodiaceae","Lycopodium annotinum","leaf_area",11.6909815767369
"Lycopodiaceae","Lycopodium annotinum","leaf_dry_mass",0.587433195729867
"Lycopodiaceae","Lycopodium annotinum","plant_height_vegetative",0.131073146317818
"Lycopodiaceae","Lycopodium annotinum","seed_dry_mass",0.241793984551914
"Lycopodiaceae","Lycopodium clavatum","LDMC",0.387923813011563
"Lycopodiaceae","Lycopodium clavatum","SLA",20.1820811930894
"Lycopodiaceae","Lycopodium clavatum","SRL",9570.53964491632
"Lycopodiaceae","Lycopodium clavatum","leaf_N",8.55710840685156
"Lycopodiaceae","Lycopodium clavatum","leaf_area",3.8781257511815
"Lycopodiaceae","Lycopodium clavatum","leaf_dry_mass",0.165711158675732
"Lycopodiaceae","Lycopodium clavatum","plant_height_vegetative",0.12494611643311
"Lycopodiaceae","Lycopodium clavatum","seed_dry_mass",0.222132903303082
"Lycopodiaceae","Lycopodium complanatum","LDMC",0.360708453747565
"Lycopodiaceae","Lycopodium complanatum","SLA",20.8798591118681
"Lycopodiaceae","Lycopodium complanatum","SRL",7015.57506072386
"Lycopodiaceae","Lycopodium complanatum","leaf_N",6.8657647318067
"Lycopodiaceae","Lycopodium complanatum","leaf_area",9.90732592723253
"Lycopodiaceae","Lycopodium complanatum","leaf_dry_mass",0.4744212889918
"Lycopodiaceae","Lycopodium complanatum","plant_height_vegetative",0.151843115573231
"Lycopodiaceae","Lycopodium complanatum","seed_dry_mass",0.241070872614516
"Lycopodiaceae","Lycopodium obscurum","LDMC",0.372987450327501
"Lycopodiaceae","Lycopodium obscurum","SLA",20.3209528511782
"Lycopodiaceae","Lycopodium obscurum","SRL",6671.16892437113
"Lycopodiaceae","Lycopodium obscurum","leaf_N",14.1488580521061
"Lycopodiaceae","Lycopodium obscurum","leaf_area",11.0751711111451
"Lycopodiaceae","Lycopodium obscurum","leaf_dry_mass",0.524373055785066
"Lycopodiaceae","Lycopodium obscurum","plant_height_vegetative",0.180249635093135
"Lycopodiaceae","Lycopodium obscurum","seed_dry_mass",0.296714863183958
"Lythraceae","Cuphea glutinosa","LDMC",0.277272117357404
"Lythraceae","Cuphea glutinosa","SLA",14.0628441147245
"Lythraceae","Cuphea glutinosa","SRL",6141.76917587563
"Lythraceae","Cuphea glutinosa","leaf_N",18.5774426040103
"Lythraceae","Cuphea glutinosa","leaf_area",64.3038196206912
"Lythraceae","Cuphea glutinosa","leaf_dry_mass",1.51923259814664
"Lythraceae","Cuphea glutinosa","plant_height_vegetative",0.0800201934143793
"Lythraceae","Cuphea glutinosa","seed_dry_mass",0.143711697635933
"Lythraceae","Decodon verticillatus","LDMC",0.199484979397968
"Lythraceae","Decodon verticillatus","SLA",21.6008191801307
"Lythraceae","Decodon verticillatus","SRL",8587.47112443228
"Lythraceae","Decodon verticillatus","leaf_N",18.7915811980617
"Lythraceae","Decodon verticillatus","leaf_area",151.253750321837
"Lythraceae","Decodon verticillatus","leaf_dry_mass",2.6478224181197
"Lythraceae","Decodon verticillatus","plant_height_vegetative",2.42259156467227
"Lythraceae","Decodon verticillatus","seed_dry_mass",0.191026785154947
"Lythraceae","Lythrum hyssopifolia","LDMC",0.220693722758342
"Lythraceae","Lythrum hyssopifolia","SLA",23.8369231458999
"Lythraceae","Lythrum hyssopifolia","SRL",292.963417914601
"Lythraceae","Lythrum hyssopifolia","leaf_N",20.8617996602646
"Lythraceae","Lythrum hyssopifolia","leaf_area",97.235717205966
"Lythraceae","Lythrum hyssopifolia","leaf_dry_mass",1.23207191312064
"Lythraceae","Lythrum hyssopifolia","plant_height_vegetative",0.281439731877337
"Lythraceae","Lythrum hyssopifolia","seed_dry_mass",0.132127348713085
"Lythraceae","Lythrum portula","LDMC",0.274921107365473
"Lythraceae","Lythrum portula","SLA",18.3033100106034
"Lythraceae","Lythrum portula","SRL",656.50298335456
"Lythraceae","Lythrum portula","leaf_N",18.6665672029081
"Lythraceae","Lythrum portula","leaf_area",36.053261802392
"Lythraceae","Lythrum portula","leaf_dry_mass",0.598583052858533
"Lythraceae","Lythrum portula","plant_height_vegetative",0.128228223362732
"Lythraceae","Lythrum portula","seed_dry_mass",0.046771288190783
"Malvaceae","Abutilon mauritianum","LDMC",0.223167117513017
"Malvaceae","Abutilon mauritianum","SLA",17.4746545676263
"Malvaceae","Abutilon mauritianum","SRL",26997.5252284184
"Malvaceae","Abutilon mauritianum","leaf_N",20.9301773011228
"Malvaceae","Abutilon mauritianum","leaf_area",2499.4486420343
"Malvaceae","Abutilon mauritianum","leaf_dry_mass",208.499948666657
"Malvaceae","Abutilon mauritianum","plant_height_vegetative",1.46301668947381
"Malvaceae","Abutilon mauritianum","seed_dry_mass",3.16640129568624
"Malvaceae","Abutilon otocarpum","LDMC",0.307245775986039
"Malvaceae","Abutilon otocarpum","SLA",8.48413426330345
"Malvaceae","Abutilon otocarpum","SRL",40208.3663846644
"Malvaceae","Abutilon otocarpum","leaf_N",17.6279467441444
"Malvaceae","Abutilon otocarpum","leaf_area",513.11101056519
"Malvaceae","Abutilon otocarpum","leaf_dry_mass",68.3504169408975
"Malvaceae","Abutilon otocarpum","plant_height_vegetative",0.664235968118479
"Malvaceae","Abutilon otocarpum","seed_dry_mass",1.71763280917043
"Malvaceae","Abutilon sonneratianum","LDMC",0.227513254562815
"Malvaceae","Abutilon sonneratianum","SLA",17.3427552352156
"Malvaceae","Abutilon sonneratianum","SRL",31258.2070802148
"Malvaceae","Abutilon sonneratianum","leaf_N",20.9941448567808
"Malvaceae","Abutilon sonneratianum","leaf_area",2376.02134557032
"Malvaceae","Abutilon sonneratianum","leaf_dry_mass",198.91637824355
"Malvaceae","Abutilon sonneratianum","plant_height_vegetative",1.2005047262494
"Malvaceae","Abutilon sonneratianum","seed_dry_mass",2.97788504633016
"Malvaceae","Abutilon theophrasti","LDMC",0.221503874767217
"Malvaceae","Abutilon theophrasti","SLA",22.6054342816767
"Malvaceae","Abutilon theophrasti","SRL",23988.7113001389
"Malvaceae","Abutilon theophrasti","leaf_N",31.6523713635336
"Malvaceae","Abutilon theophrasti","leaf_area",9605.98526122372
"Malvaceae","Abutilon theophrasti","leaf_dry_mass",639.382519595701
"Malvaceae","Abutilon theophrasti","plant_height_vegetative",1.39609689046764
"Malvaceae","Abutilon theophrasti","seed_dry_mass",8.86474935066594
"Malvaceae","Callirhoe involucrata","LDMC",0.228707882671242
"Malvaceae","Callirhoe involucrata","SLA",15.7322417971385
"Malvaceae","Callirhoe involucrata","SRL",9465.10341361242
"Malvaceae","Callirhoe involucrata","leaf_N",30.3234459342072
"Malvaceae","Callirhoe involucrata","leaf_area",541.651520335682
"Malvaceae","Callirhoe involucrata","leaf_dry_mass",41.4774702859703
"Malvaceae","Callirhoe involucrata","plant_height_vegetative",0.30548887381978
"Malvaceae","Callirhoe involucrata","seed_dry_mass",5.2661949629867
"Malvaceae","Corchorus olitorius","LDMC",0.241304334718367
"Malvaceae","Corchorus olitorius","SLA",13.7621817308475
"Malvaceae","Corchorus olitorius","SRL",8046.79634142915
"Malvaceae","Corchorus olitorius","leaf_N",20.366995059659
"Malvaceae","Corchorus olitorius","leaf_area",595.999193490179
"Malvaceae","Corchorus olitorius","leaf_dry_mass",52.0362605699885
"Malvaceae","Corchorus olitorius","plant_height_vegetative",0.935172936104761
"Malvaceae","Corchorus olitorius","seed_dry_mass",1.51743945006935
"Malvaceae","Corchorus tridens","LDMC",0.254467167051131
"Malvaceae","Corchorus tridens","SLA",13.091530925671
"Malvaceae","Corchorus tridens","SRL",6883.69131455287
"Malvaceae","Corchorus tridens","leaf_N",19.1309014596751
"Malvaceae","Corchorus tridens","leaf_area",463.444094567829
"Malvaceae","Corchorus tridens","leaf_dry_mass",39.0406448111976
"Malvaceae","Corchorus tridens","plant_height_vegetative",0.581465146116126
"Malvaceae","Corchorus tridens","seed_dry_mass",0.480600487788767
"Malvaceae","Hermannia boraginiflora","LDMC",0.262336891689692
"Malvaceae","Hermannia boraginiflora","SLA",12.5619674911774
"Malvaceae","Hermannia boraginiflora","SRL",5518.22304658794
"Malvaceae","Hermannia boraginiflora","leaf_N",18.4515149114197
"Malvaceae","Hermannia boraginiflora","leaf_area",451.712822083237
"Malvaceae","Hermannia boraginiflora","leaf_dry_mass",39.2863470891796
"Malvaceae","Hermannia boraginiflora","plant_height_vegetative",0.541700839606609
"Malvaceae","Hermannia boraginiflora","seed_dry_mass",0.301554991319685
"Malvaceae","Hermannia glanduligera","LDMC",0.261103153778102
"Malvaceae","Hermannia glanduligera","SLA",12.7127665058773
"Malvaceae","Hermannia glanduligera","SRL",7700.29984081645
"Malvaceae","Hermannia glanduligera","leaf_N",19.2146286952534
"Malvaceae","Hermannia glanduligera","leaf_area",483.753677176924
"Malvaceae","Hermannia glanduligera","leaf_dry_mass",43.0125350635018
"Malvaceae","Hermannia glanduligera","plant_height_vegetative",0.441896052246409
"Malvaceae","Hermannia glanduligera","seed_dry_mass",0.614856555175871
"Malvaceae","Hibiscus aponeurus","LDMC",0.241118311876974
"Malvaceae","Hibiscus aponeurus","SLA",15.5135397101688
"Malvaceae","Hibiscus aponeurus","SRL",4783.36015552048
"Malvaceae","Hibiscus aponeurus","leaf_N",18.959551287843
"Malvaceae","Hibiscus aponeurus","leaf_area",280.567430129156
"Malvaceae","Hibiscus aponeurus","leaf_dry_mass",19.1459364295145
"Malvaceae","Hibiscus aponeurus","plant_height_vegetative",0.979792586011861
"Malvaceae","Hibiscus aponeurus","seed_dry_mass",3.24823409850974
"Malvaceae","Hibiscus calyphyllus","LDMC",0.220662637007579
"Malvaceae","Hibiscus calyphyllus","SLA",16.015284414662
"Malvaceae","Hibiscus calyphyllus","SRL",4151.66749802634
"Malvaceae","Hibiscus calyphyllus","leaf_N",19.863267768467
"Malvaceae","Hibiscus calyphyllus","leaf_area",414.786442175967
"Malvaceae","Hibiscus calyphyllus","leaf_dry_mass",30.0005509588345
"Malvaceae","Hibiscus calyphyllus","plant_height_vegetative",2.97493920189307
"Malvaceae","Hibiscus calyphyllus","seed_dry_mass",9.86553029199164
"Malvaceae","Hibiscus micranthus","LDMC",0.226047847826166
"Malvaceae","Hibiscus micranthus","SLA",15.8521223249405
"Malvaceae","Hibiscus micranthus","SRL",5538.65323646643
"Malvaceae","Hibiscus micranthus","leaf_N",18.857127110472
"Malvaceae","Hibiscus micranthus","leaf_area",352.494650644287
"Malvaceae","Hibiscus micranthus","leaf_dry_mass",24.4524368853012
"Malvaceae","Hibiscus micranthus","plant_height_vegetative",3.08193173622469
"Malvaceae","Hibiscus micranthus","seed_dry_mass",3.95541710186722
"Malvaceae","Hibiscus moscheutos","LDMC",0.238788263985106
"Malvaceae","Hibiscus moscheutos","SLA",15.9371473712694
"Malvaceae","Hibiscus moscheutos","SRL",4442.15528470471
"Malvaceae","Hibiscus moscheutos","leaf_N",20.0906828058471
"Malvaceae","Hibiscus moscheutos","leaf_area",298.085334414418
"Malvaceae","Hibiscus moscheutos","leaf_dry_mass",20.9051015335559
"Malvaceae","Hibiscus moscheutos","plant_height_vegetative",0.64482968962617
"Malvaceae","Hibiscus moscheutos","seed_dry_mass",8.8145390352835
"Malvaceae","Hibiscus physaloides","LDMC",0.23747884962733
"Malvaceae","Hibiscus physaloides","SLA",15.5358952976257
"Malvaceae","Hibiscus physaloides","SRL",5617.49768596506
"Malvaceae","Hibiscus physaloides","leaf_N",18.7327215353663
"Malvaceae","Hibiscus physaloides","leaf_area",292.758318397742
"Malvaceae","Hibiscus physaloides","leaf_dry_mass",20.075762524466
"Malvaceae","Hibiscus physaloides","plant_height_vegetative",1.27886913246448
"Malvaceae","Hibiscus physaloides","seed_dry_mass",3.18158293087329
"Malvaceae","Hibiscus trionum","LDMC",0.253780821174039
"Malvaceae","Hibiscus trionum","SLA",15.5096105035
"Malvaceae","Hibiscus trionum","SRL",8282.35896792389
"Malvaceae","Hibiscus trionum","leaf_N",18.7694127637721
"Malvaceae","Hibiscus trionum","leaf_area",235.782454853945
"Malvaceae","Hibiscus trionum","leaf_dry_mass",16.4147238168887
"Malvaceae","Hibiscus trionum","plant_height_vegetative",0.360582079291415
"Malvaceae","Hibiscus trionum","seed_dry_mass",3.52543825606416
"Malvaceae","Hibiscus vitifolius","LDMC",0.230893115564698
"Malvaceae","Hibiscus vitifolius","SLA",15.9287648412289
"Malvaceae","Hibiscus vitifolius","SRL",5209.1215279005
"Malvaceae","Hibiscus vitifolius","leaf_N",19.297266182861
"Malvaceae","Hibiscus vitifolius","leaf_area",324.492780361155
"Malvaceae","Hibiscus vitifolius","leaf_dry_mass",22.6229431475911
"Malvaceae","Hibiscus vitifolius","plant_height_vegetative",1.31406185157695
"Malvaceae","Hibiscus vitifolius","seed_dry_mass",5.77012542194948
"Malvaceae","Kosteletzkya virginica","LDMC",0.224582872665643
"Malvaceae","Kosteletzkya virginica","SLA",14.4153768257317
"Malvaceae","Kosteletzkya virginica","SRL",7518.43361929422
"Malvaceae","Kosteletzkya virginica","leaf_N",23.5357550341403
"Malvaceae","Kosteletzkya virginica","leaf_area",943.391732004693
"Malvaceae","Kosteletzkya virginica","leaf_dry_mass",94.6633715101688
"Malvaceae","Kosteletzkya virginica","plant_height_vegetative",0.588865755260576
"Malvaceae","Kosteletzkya virginica","seed_dry_mass",24.0640638869449
"Malvaceae","Malva alcea","LDMC",0.143120361753581
"Malvaceae","Malva alcea","SLA",29.1212872970761
"Malvaceae","Malva alcea","SRL",11761.4461062352
"Malvaceae","Malva alcea","leaf_N",31.9203516395439
"Malvaceae","Malva alcea","leaf_area",1008.08227120255
"Malvaceae","Malva alcea","leaf_dry_mass",50.1984527803811
"Malvaceae","Malva alcea","plant_height_vegetative",0.260296661591567
"Malvaceae","Malva alcea","seed_dry_mass",2.50932569698542
"Malvaceae","Malva neglecta","LDMC",0.21189467482954
"Malvaceae","Malva neglecta","SLA",27.330477318356
"Malvaceae","Malva neglecta","SRL",47360.4682984782
"Malvaceae","Malva neglecta","leaf_N",29.2527656670629
"Malvaceae","Malva neglecta","leaf_area",670.327812687404
"Malvaceae","Malva neglecta","leaf_dry_mass",44.7579958044894
"Malvaceae","Malva neglecta","plant_height_vegetative",0.288425786485844
"Malvaceae","Malva neglecta","seed_dry_mass",2.2992038586799
"Malvaceae","Malva parviflora","LDMC",0.161904372998314
"Malvaceae","Malva parviflora","SLA",28.869802121118
"Malvaceae","Malva parviflora","SRL",43020.7570261962
"Malvaceae","Malva parviflora","leaf_N",28.4876496571814
"Malvaceae","Malva parviflora","leaf_area",2033.23000552432
"Malvaceae","Malva parviflora","leaf_dry_mass",152.631457853828
"Malvaceae","Malva parviflora","plant_height_vegetative",0.459347126575805
"Malvaceae","Malva parviflora","seed_dry_mass",2.29902266469488
"Malvaceae","Malvastrum americanum","LDMC",0.276908217491301
"Malvaceae","Malvastrum americanum","SLA",9.47775879945577
"Malvaceae","Malvastrum americanum","SRL",5594.54751994864
"Malvaceae","Malvastrum americanum","leaf_N",18.3575910385293
"Malvaceae","Malvastrum americanum","leaf_area",383.839185451647
"Malvaceae","Malvastrum americanum","leaf_dry_mass",45.3718776112953
"Malvaceae","Malvastrum americanum","plant_height_vegetative",0.584180782278593
"Malvaceae","Malvastrum americanum","seed_dry_mass",1.50898193348254
"Malvaceae","Malvastrum coromandelianum","LDMC",0.270952076980779
"Malvaceae","Malvastrum coromandelianum","SLA",10.0984519691895
"Malvaceae","Malvastrum coromandelianum","SRL",6725.94845655247
"Malvaceae","Malvastrum coromandelianum","leaf_N",18.9040616182724
"Malvaceae","Malvastrum coromandelianum","leaf_area",471.491099216072
"Malvaceae","Malvastrum coromandelianum","leaf_dry_mass",53.7983377717596
"Malvaceae","Malvastrum coromandelianum","plant_height_vegetative",0.704201913195808
"Malvaceae","Malvastrum coromandelianum","seed_dry_mass",1.77014126885372
"Malvaceae","Melhania acuminata","LDMC",0.245734519603244
"Malvaceae","Melhania acuminata","SLA",13.413583251514
"Malvaceae","Melhania acuminata","SRL",6271.30871415147
"Malvaceae","Melhania acuminata","leaf_N",20.9623369339198
"Malvaceae","Melhania acuminata","leaf_area",654.740509241267
"Malvaceae","Melhania acuminata","leaf_dry_mass",60.3421181242883
"Malvaceae","Melhania acuminata","plant_height_vegetative",0.560015848835532
"Malvaceae","Melhania acuminata","seed_dry_mass",2.57275368883223
"Malvaceae","Melhania forbesii","LDMC",0.245802744922358
"Malvaceae","Melhania forbesii","SLA",13.4358046437987
"Malvaceae","Melhania forbesii","SRL",5071.94314275446
"Malvaceae","Melhania forbesii","leaf_N",21.0263732705422
"Malvaceae","Melhania forbesii","leaf_area",671.504174605857
"Malvaceae","Melhania forbesii","leaf_dry_mass",63.2804084446992
"Malvaceae","Melhania forbesii","plant_height_vegetative",0.565723826862503
"Malvaceae","Melhania forbesii","seed_dry_mass",3.0031262987732
"Malvaceae","Melhania ovata","LDMC",0.244046093169608
"Malvaceae","Melhania ovata","SLA",13.4786808512791
"Malvaceae","Melhania ovata","SRL",4760.85222510865
"Malvaceae","Melhania ovata","leaf_N",21.1950036148184
"Malvaceae","Melhania ovata","leaf_area",696.494739479945
"Malvaceae","Melhania ovata","leaf_dry_mass",65.9241610526804
"Malvaceae","Melhania ovata","plant_height_vegetative",0.569221647408025
"Malvaceae","Melhania ovata","seed_dry_mass",3.45383312220618
"Malvaceae","Melhania prostrata","LDMC",0.244261896686875
"Malvaceae","Melhania prostrata","SLA",13.4021191985132
"Malvaceae","Melhania prostrata","SRL",4461.64249631286
"Malvaceae","Melhania prostrata","leaf_N",21.1335630412204
"Malvaceae","Melhania prostrata","leaf_area",679.170264619798
"Malvaceae","Melhania prostrata","leaf_dry_mass",63.9481736930956
"Malvaceae","Melhania prostrata","plant_height_vegetative",0.599268549788115
"Malvaceae","Melhania prostrata","seed_dry_mass",3.13599560635206
"Malvaceae","Melhania velutina","LDMC",0.244168886509558
"Malvaceae","Melhania velutina","SLA",13.5055162271996
"Malvaceae","Melhania velutina","SRL",7675.36345685969
"Malvaceae","Melhania velutina","leaf_N",21.0008441470911
"Malvaceae","Melhania velutina","leaf_area",671.279374270606
"Malvaceae","Melhania velutina","leaf_dry_mass",62.7539636681885
"Malvaceae","Melhania velutina","plant_height_vegetative",0.565304888371754
"Malvaceae","Melhania velutina","seed_dry_mass",2.97086969340371
"Malvaceae","Melochia corchorifolia","LDMC",0.231253995613332
"Malvaceae","Melochia corchorifolia","SLA",13.6570813600129
"Malvaceae","Melochia corchorifolia","SRL",5612.6829816205
"Malvaceae","Melochia corchorifolia","leaf_N",21.1215891416994
"Malvaceae","Melochia corchorifolia","leaf_area",772.110855957227
"Malvaceae","Melochia corchorifolia","leaf_dry_mass",72.8739215137731
"Malvaceae","Melochia corchorifolia","plant_height_vegetative",1.42664187417157
"Malvaceae","Melochia corchorifolia","seed_dry_mass",3.2497023758763
"Malvaceae","Pavonia burchellii","LDMC",0.236477153439613
"Malvaceae","Pavonia burchellii","SLA",13.5133404308068
"Malvaceae","Pavonia burchellii","SRL",4371.40621890819
"Malvaceae","Pavonia burchellii","leaf_N",21.1486685628911
"Malvaceae","Pavonia burchellii","leaf_area",784.553578954803
"Malvaceae","Pavonia burchellii","leaf_dry_mass",76.1528351824882
"Malvaceae","Pavonia burchellii","plant_height_vegetative",0.991941181631289
"Malvaceae","Pavonia burchellii","seed_dry_mass",4.24759932689314
"Malvaceae","Pavonia senegalensis","LDMC",0.224145896793507
"Malvaceae","Pavonia senegalensis","SLA",14.1087944975323
"Malvaceae","Pavonia senegalensis","SRL",4741.87286746813
"Malvaceae","Pavonia senegalensis","leaf_N",23.212193464912
"Malvaceae","Pavonia senegalensis","leaf_area",1088.84395390851
"Malvaceae","Pavonia senegalensis","leaf_dry_mass",113.796967822258
"Malvaceae","Pavonia senegalensis","plant_height_vegetative",1.30188392879661
"Malvaceae","Pavonia senegalensis","seed_dry_mass",21.0686671544573
"Malvaceae","Sida acuta","LDMC",0.0902873597253857
"Malvaceae","Sida acuta","SLA",15.2765605565829
"Malvaceae","Sida acuta","SRL",871.681558792542
"Malvaceae","Sida acuta","leaf_N",22.3767703534467
"Malvaceae","Sida acuta","leaf_area",621.034341764546
"Malvaceae","Sida acuta","leaf_dry_mass",25.1666909166148
"Malvaceae","Sida acuta","plant_height_vegetative",1.27367711046075
"Malvaceae","Sida acuta","seed_dry_mass",2.46609787100849
"Malvaceae","Sida cordifolia","LDMC",0.205241099982319
"Malvaceae","Sida cordifolia","SLA",8.93536271033086
"Malvaceae","Sida cordifolia","SRL",4127.79158310491
"Malvaceae","Sida cordifolia","leaf_N",23.9462158092816
"Malvaceae","Sida cordifolia","leaf_area",365.52593698826
"Malvaceae","Sida cordifolia","leaf_dry_mass",25.4310324861992
"Malvaceae","Sida cordifolia","plant_height_vegetative",0.957710791080717
"Malvaceae","Sida cordifolia","seed_dry_mass",3.62734478995226
"Malvaceae","Sida dregei","LDMC",0.202100621434821
"Malvaceae","Sida dregei","SLA",8.8637636777847
"Malvaceae","Sida dregei","SRL",5738.36595494512
"Malvaceae","Sida dregei","leaf_N",24.1528102490469
"Malvaceae","Sida dregei","leaf_area",375.259853717353
"Malvaceae","Sida dregei","leaf_dry_mass",26.8722924704604
"Malvaceae","Sida dregei","plant_height_vegetative",0.921404368328889
"Malvaceae","Sida dregei","seed_dry_mass",4.55268746927076
"Malvaceae","Sida rhombifolia","LDMC",0.232281027120321
"Malvaceae","Sida rhombifolia","SLA",7.99166074609298
"Malvaceae","Sida rhombifolia","SRL",1508.59362554837
"Malvaceae","Sida rhombifolia","leaf_N",25.3380879215948
"Malvaceae","Sida rhombifolia","leaf_area",340.656788408142
"Malvaceae","Sida rhombifolia","leaf_dry_mass",18.8616397069619
"Malvaceae","Sida rhombifolia","plant_height_vegetative",0.514031872377031
"Malvaceae","Sida rhombifolia","seed_dry_mass",2.15810976065743
"Malvaceae","Sida spinosa","LDMC",0.200991832934715
"Malvaceae","Sida spinosa","SLA",9.38199789980969
"Malvaceae","Sida spinosa","SRL",6674.96023850989
"Malvaceae","Sida spinosa","leaf_N",26.3373852027039
"Malvaceae","Sida spinosa","leaf_area",287.535566158784
